Block,Virus_prob,Latitude,Longitude,NumMosquitos,Month,Year,DayRunner,Virus,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,Tmax,Tmin,rainy,dry,Dry_Wet_Diff,Slowdown,Speedy,Tmax-1,rainy-1,dry-1,Dry_Wet_Diff-1,Slowdown-1,Speedy-1,Tmax-2,rainy-2,dry-2,Dry_Wet_Diff-2,Slowdown-2,Speedy-2
10,0.02878787878787879,41.773215,-87.60088,1,9,2007,262,0,0,1,0,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.773215,-87.60088,1,9,2007,262,0,0,0,1,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.721474,-87.648064,1,9,2007,262,0,0,1,0,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.721474,-87.648064,2,9,2007,262,0,0,0,1,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.869107,-87.69629300000003,1,9,2007,262,0,0,0,1,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.723195,-87.64997,1,9,2007,262,0,1,0,0,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.750498,-87.605294,1,9,2007,262,0,0,0,1,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.72646500000001,-87.585413,2,9,2007,262,0,1,0,0,0,84,68,0,0,1,1,0,89.0,0.0,0.0,1.0,0.0,1.0,80.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.89923,-87.716788,5,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,12,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.721474,-87.648064,3,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.721474,-87.648064,12,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.721474,-87.648064,1,9,2007,267,0,1,0,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.869107,-87.69629300000003,6,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.869107,-87.69629300000003,2,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,7,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,2,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,6,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,12,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,6,9,2007,267,0,0,1,0,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,4,9,2007,267,0,0,0,1,0,91,71,0,0,1,0,1,84.0,0.0,1.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,9,9,2007,268,0,0,1,0,0,85,67,1,0,0,1,0,91.0,0.0,0.0,1.0,0.0,1.0,84.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,7,9,2007,268,0,0,0,1,0,85,67,1,0,0,1,0,91.0,0.0,0.0,1.0,0.0,1.0,84.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,9,2007,268,0,0,0,0,1,85,67,1,0,0,1,0,91.0,0.0,0.0,1.0,0.0,1.0,84.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,3,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.89923,-87.716788,3,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.773215,-87.60088,3,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.773215,-87.60088,7,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.721474,-87.648064,1,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.721474,-87.648064,8,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.869107,-87.69629300000003,5,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.869107,-87.69629300000003,3,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.723195,-87.64997,1,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,10,10,2007,277,0,0,1,0,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,2,10,2007,277,0,0,0,1,0,83,56,0,0,1,1,0,74.0,0.0,1.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.72646500000001,-87.585413,23,10,2007,282,0,0,1,0,0,77,50,0,1,1,0,1,88.0,0.0,0.0,0.0,1.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,5,5,2009,148,0,0,0,1,0,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,8,5,2009,148,0,0,0,1,0,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,5,2009,148,0,0,0,0,1,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,2,5,2009,148,0,0,0,1,0,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,1,5,2009,148,0,0,0,0,1,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,5,2009,148,0,0,0,1,0,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,5,2009,148,0,0,0,0,1,64,55,0,1,0,1,0,75.0,0.0,0.0,0.0,1.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,1,6,2009,153,0,0,1,0,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,2,6,2009,153,0,0,0,1,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,6,2009,153,0,0,1,0,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,4,6,2009,153,0,0,0,1,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,5,6,2009,153,0,0,0,0,1,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,1,6,2009,153,0,0,1,0,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,2,6,2009,153,0,0,0,1,0,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,3,6,2009,153,0,0,0,0,1,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,3,6,2009,153,0,0,0,0,1,61,50,1,1,0,1,0,80.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,1.0,1.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,11,6,2009,154,0,0,0,1,0,61,47,0,1,1,0,1,61.0,1.0,1.0,0.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.957799,-87.930995,3,6,2009,154,0,0,0,0,1,61,47,0,1,1,0,1,61.0,1.0,1.0,0.0,1.0,0.0,80.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.89923,-87.716788,3,6,2009,156,0,0,0,1,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.89923,-87.716788,1,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.773215,-87.60088,7,6,2009,156,0,0,1,0,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.773215,-87.60088,2,6,2009,156,0,0,0,1,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.773215,-87.60088,2,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.723195,-87.64997,1,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.750498,-87.605294,1,6,2009,156,0,0,0,1,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.750498,-87.605294,1,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.974689,-87.890615,2,6,2009,156,0,0,0,0,1,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.957799,-87.930995,2,6,2009,156,0,0,0,1,0,80,47,0,1,1,1,0,68.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,1.0,1.0,0.0,1.0
10,0.02878787878787879,41.89923,-87.716788,1,6,2009,163,0,0,1,0,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,1,6,2009,163,0,0,0,1,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,7,6,2009,163,0,0,0,0,1,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,3,6,2009,163,0,0,0,1,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,16,6,2009,163,0,0,0,0,1,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,19,6,2009,163,0,0,0,0,1,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,4,6,2009,163,0,0,0,1,0,74,50,1,1,1,1,0,64.0,1.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,2,6,2009,166,0,0,0,0,1,81,57,0,1,1,1,0,77.0,0.0,1.0,1.0,1.0,0.0,68.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,5,6,2009,166,0,0,0,0,1,81,57,0,1,1,1,0,77.0,0.0,1.0,1.0,1.0,0.0,68.0,1.0,1.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,21,6,2009,170,0,0,0,0,1,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,6,2009,170,0,0,0,1,0,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,13,6,2009,170,0,0,0,1,0,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,6,2009,170,0,0,1,0,0,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,6,2009,170,0,0,0,0,1,88,66,1,0,0,1,1,81.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,39,6,2009,173,0,0,0,0,1,89,70,1,0,0,1,0,86.0,1.0,0.0,0.0,1.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,1,6,2009,177,0,0,0,1,0,86,72,0,0,0,1,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,6,2009,177,0,0,0,1,0,86,72,0,0,0,1,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,4,6,2009,177,0,0,0,0,1,86,72,0,0,0,1,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,1,6,2009,180,0,0,0,0,1,78,65,0,0,1,0,1,83.0,0.0,0.0,1.0,0.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,7,6,2009,180,0,0,0,1,0,78,65,0,0,1,0,1,83.0,0.0,0.0,1.0,0.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,7,6,2009,180,0,0,0,1,0,78,65,0,0,1,0,1,83.0,0.0,0.0,1.0,0.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,4,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,3,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,9,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,2,7,2009,187,0,0,1,0,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,7,2009,187,0,0,0,1,0,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,7,2009,187,0,0,0,0,1,86,63,0,0,1,1,0,82.0,1.0,0.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,14,7,2009,191,0,0,0,1,0,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,3,7,2009,191,0,0,0,0,1,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,4,7,2009,191,0,0,1,0,0,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,1,7,2009,191,0,0,0,1,0,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,5,7,2009,191,0,0,0,0,1,84,67,1,0,0,1,0,80.0,0.0,0.0,1.0,1.0,0.0,68.0,1.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,2,7,2009,194,0,0,1,0,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,13,7,2009,194,0,0,0,1,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,1,7,2009,194,0,0,1,0,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,31,7,2009,194,0,0,0,1,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.750498,-87.605294,2,7,2009,194,0,0,0,0,1,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,10,7,2009,194,0,0,0,1,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,9,7,2009,194,0,0,0,0,1,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,7,2009,194,0,1,0,0,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.974689,-87.890615,4,7,2009,194,0,0,1,0,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,4,7,2009,194,0,0,1,0,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,10,7,2009,194,0,0,0,1,0,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.957799,-87.930995,10,7,2009,194,0,0,0,0,1,79,66,0,1,1,1,0,82.0,0.0,1.0,1.0,1.0,0.0,85.0,1.0,0.0,1.0,1.0,0.0
10,0.02878787878787879,41.89923,-87.716788,6,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.89923,-87.716788,1,7,2009,198,0,0,0,0,1,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.773215,-87.60088,1,7,2009,198,0,0,1,0,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.773215,-87.60088,11,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.773215,-87.60088,4,7,2009,198,0,0,0,0,1,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.723195,-87.64997,2,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,1,7,2009,198,0,0,1,0,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,25,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,4,7,2009,198,0,0,0,0,1,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.72646500000001,-87.585413,1,7,2009,198,0,0,1,0,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.72646500000001,-87.585413,17,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.72646500000001,-87.585413,6,7,2009,198,0,0,0,0,1,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.974689,-87.890615,5,7,2009,198,0,0,1,0,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.957799,-87.930995,27,7,2009,198,0,0,0,1,0,70,58,1,1,0,1,1,82.0,0.0,0.0,1.0,1.0,1.0,86.0,1.0,0.0,0.0,1.0,1.0
10,0.02878787878787879,41.89923,-87.716788,3,7,2009,205,0,0,0,1,0,83,62,1,0,0,1,0,82.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,9,7,2009,205,0,0,0,1,0,83,62,1,0,0,1,0,82.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.773215,-87.60088,7,7,2009,205,0,0,0,0,1,83,62,1,0,0,1,0,82.0,0.0,0.0,0.0,1.0,0.0,79.0,0.0,0.0,0.0,1.0,0.0
10,0.02878787878787879,41.723195,-87.64997,1,7,2009,208,0,0,0,1,0,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
10,0.02878787878787879,41.723195,-87.64997,5,7,2009,208,0,0,0,0,1,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,4,7,2009,208,0,0,1,0,0,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,25,7,2009,208,0,0,0,1,0,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
10,0.02878787878787879,41.750498,-87.605294,2,7,2009,208,0,0,0,0,1,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
10,0.02878787878787879,41.974689,-87.890615,1,7,2009,208,0,1,0,0,0,84,66,1,0,1,1,0,82.0,1.0,0.0,1.0,1.0,0.0,81.0,0.0,0.0,1.0,1.0,1.0
