Date,Virus,Month,Year,DayRunner,CULEX,ALTER,PIPIENS,PIPIENS-RESTUANS,RESTUANS,near_hotspot,near_chompspot
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,1,3
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,1,2
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,1,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,2,5
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,2,5
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,2
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,2
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,1,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,0,1
2007-07-11,0,7,2007,192,ALTER,1,0,0,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,ALTER,1,0,0,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,0
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,1,1
2007-07-11,0,7,2007,192,PIPIENS,0,1,0,0,1,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,0,2
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-11,0,7,2007,192,RESTUANS,0,0,0,1,1,1
2007-07-11,0,7,2007,192,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,4
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,4
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,4
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,3
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,3
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,2,4
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,2,4
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,3,5
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,3,5
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,2,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,2,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,2,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,0
2007-07-18,0,7,2007,199,ALTER,1,0,0,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,3,6
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,3
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,3
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,3
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,2,5
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,3
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,0
2007-07-18,0,7,2007,199,ALTER,1,0,0,0,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,0
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,2,3
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,2,3
2007-07-18,0,7,2007,199,ALTER,1,0,0,0,2,3
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,2
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,2
2007-07-18,0,7,2007,199,ALTER,1,0,0,0,0,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,0,1
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,0,1
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,2
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,2
2007-07-18,0,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,1,7,2007,199,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-18,0,7,2007,199,RESTUANS,0,0,0,1,1,2
2007-07-18,0,7,2007,199,PIPIENS,0,1,0,0,1,2
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,1,0
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,0,0
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,2,5
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,1,1
2007-07-19,0,7,2007,200,ALTER,1,0,0,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,0,1
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,0
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,0,0
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,2,3
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,2,3
2007-07-19,0,7,2007,200,ALTER,1,0,0,0,2,3
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,0,2
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,2
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,0,1
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,0,1
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,1,2
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,1,2
2007-07-19,0,7,2007,200,ALTER,1,0,0,0,1,2
2007-07-19,0,7,2007,200,PIPIENS-RESTUANS,0,0,1,0,1,2
2007-07-19,0,7,2007,200,RESTUANS,0,0,0,1,1,2
2007-07-19,0,7,2007,200,PIPIENS,0,1,0,0,1,2
2007-07-19,0,7,2007,200,ALTER,1,0,0,0,1,2
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,1,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,1,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,1,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,1,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,1,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,1,1
2007-07-25,0,7,2007,206,ALTER,1,0,0,0,1,1
2007-07-25,0,7,2007,206,ALTER,1,0,0,0,1,1
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,2,3
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,2,3
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,0,4
2007-07-25,0,7,2007,206,PIPIENS-RESTUANS,0,0,1,0,0,4
2007-07-25,0,7,2007,206,RESTUANS,0,0,0,1,0,4
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,0,4
2007-07-25,0,7,2007,206,PIPIENS,0,1,0,0,0,4
2007-07-25,0,7,2007,206,ALTER,1,0,0,0,0,4
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,1,4
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,1,4
2007-07-27,0,7,2007,208,PIPIENS,0,1,0,0,1,4
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,3
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,2,4
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,2,4
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,2,4
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,1
2007-07-27,0,7,2007,208,PIPIENS,0,1,0,0,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,0
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,1,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,3,5
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,0
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,4,5
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,4,5
2007-07-27,0,7,2007,208,PIPIENS,0,1,0,0,4,5
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,1,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,2,2
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,0
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,1,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,1,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,2
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,2
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,1
2007-07-27,0,7,2007,208,RESTUANS,0,0,0,1,0,1
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,0,0
2007-07-27,0,7,2007,208,PIPIENS-RESTUANS,0,0,1,0,1,1
